2024/02/18 13:47:47 [notice] 17100#21844: signal process started
2024/02/18 14:03:00 [notice] 22944#24416: signal process started
2024/02/18 14:03:00 [error] 22944#24416: OpenEvent("Global\ngx_stop_21776") failed (2: The system cannot find the file specified)
2024/02/22 17:52:32 [error] 18612#18676: *50 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 17:52:34 [error] 18612#18676: *50 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 17:56:03 [error] 18612#18676: *57 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 17:56:05 [error] 18612#18676: *57 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 17:57:49 [error] 18612#18676: *62 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 17:57:51 [error] 18612#18676: *62 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:12:46 [error] 18612#18676: *73 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:12:48 [error] 18612#18676: *73 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:18:11 [error] 18612#18676: *82 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:18:13 [error] 18612#18676: *82 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:34:46 [error] 18612#18676: *91 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:34:48 [error] 18612#18676: *91 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:38:52 [error] 18612#18676: *97 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:38:53 [error] 18612#18676: *99 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:39:21 [error] 18612#18676: *99 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
